"","user_id","status_id","created_at","screen_name","text","source","lon","lat","Full Address","statename"
"781","16469077","1104079336146124800",2019-03-08 18:00:01,"WYMT","Today, Kentucky reported a total of 44 flu-related deaths for the 2018-19 flu season. https://t.co/EnYzrEDjEl","SocialNewsDesk",-83.1932284,37.24954,"109-317 Laurel St, Hazard, KY 41701, USA","Kentucky"
"783","1049748146853699585","1104109437655105536",2019-03-08 19:59:37,"piscesmoonbeam_","My family is down with the flu bbl","Twitter Web App",-106.0433518,39.6302643,"355 La Bonte St, Dillon, CO 80435, USA","Colorado"
"784","1076723318475161600","1104109434618462210",2019-03-08 19:59:37,"AnthonyChipole1","Just because you don’t have the flu doesn’t mean that your aren’t teeming with viruses inside and out. But what are all these viruses doing, if they aren’t making you sick? https://t.co/qQMQC7A9Pe","Facebook",-77.1945247,41.2033216,"314 Shorecrest Ln, Linden, PA 17744, USA","Pennsylvania"
"785","18243575","1104109413282078720",2019-03-08 19:59:32,"graphical_force","@carlhancock I actually plan on hiking from Cusco to Choquequirao and I know how bad altitude sickness can be. I hiked Kilimanjaro last year and the last hour was like flu like conditions. I made it but it was hell. 👍","Twitter Web Client",-89.5889864,40.6936488,"200 NE Jefferson St, Peoria, IL 61603, USA","Nebraska"
"786","924224809","1104109179122434048",2019-03-08 19:58:36,"jrnoble82","@footpicdealer Lol he’s sick with the flu 😢","Twitter for iPhone",-82.907123,40.4172871,"1664 Township Hwy 165, Ashley, OH 43003, USA","Ohio"
"787","1049366635017064448","1104109156691259393",2019-03-08 19:58:30,"breadsticks92","“Roses are bled, rilots are flu” - my roommate","Twitter for iPhone",-88.7878678,43.7844397,"Metomen, WI, USA","Wisconsin"
"788","225305999","1104109127175827456",2019-03-08 19:58:23,"jeffaustin23","@RyBen3 Flu season may not have peaked, and there's another wave of severe infections underway, CDC says https://t.co/Ou1Q3WmXYD","Twitter for iPhone",-111.8910474,40.7607793,"395 Main St, Salt Lake City, UT 84111, USA","Utah"
"789","308480548","1104109033735245827",2019-03-08 19:58:01,"claraliles","All the news about the impending flu increase is a real pick me up in the midst of this never ending winter.","Twitter for iPhone",-94.846681,39.7674578,"1001 Francis St, St Joseph, MO 64501, USA","Missouri"
"790","46798710","1104108852461498368",2019-03-08 19:57:18,"tbqfrank","Flu season may not have peaked, and there's another wave of severe infections underway, CDC says - ⁦@CNN⁩ #VaccinesWork  https://t.co/mClNukHDnJ","Twitter for iPhone",-118.1445155,34.1477849,"279 E Holly St, Pasadena, CA 91101, USA","California"
"791","298296407","1104108474311544833",2019-03-08 19:55:48,"WestAustinAg","US government approves experiment to create a type of bird flu that could 'could kill millions of people'. Should we trust the Feds? 
 They can't even protect our online identities having allowed millions of IDs to get stolen.  https://t.co/7O3rPs4QXL via @MailOnline","Twitter Web Client",-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA","Texas"
"792","25687278","1104108472042483715",2019-03-08 19:55:47,"mnoellee","still not feeling good 😭 i hope i’m not catching the flu 😩","Twitter for iPhone",-82.7116821,41.4561754,"101 W Market St, Sandusky, OH 44870, USA","Ohio"
"793","287552770","1104108437401677825",2019-03-08 19:55:39,"Mr5W1l5on","Soo one of my kids at work went home with the flu. I was holding her https://t.co/UWSUq8T0uS","Twitter for iPhone",-76.4730122,37.0870821,"725 Town Center Dr, Newport News, VA 23606, USA","Virginia"
"794","721790526136131585","1104108094353743873",2019-03-08 19:54:17,"Derekdjacobsen","The Flu: Coordinate Compliance Among FMLA, ADA, Paid-Leave Laws https://t.co/Klj0OKL0Xk","Twitter Web Client",-74.1318096,40.9403762,"16-33 11th St, Fair Lawn, NJ 07410, USA","New Jersey"
"795","66369458","1104108014846595072",2019-03-08 19:53:58,"fionaleslie","@stayatfoammom Ugh, strep! This was very mild stomach flu. I think yours has it worse.","Twitter Web Client",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"796","66369458","1104087574472200194",2019-03-08 18:32:45,"fionaleslie","My 11-year-old who is home w/ flu but feeling better: “Can I clean your pots and pans?!” Wow, girlfriend, you sure know how to make the most of a sick day. #VirgoRising","Twitter for iPhone",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"797","262796792","1104107821564538880",2019-03-08 19:53:12,"calipeachy","@notcapnamerica I am not shocked. So many people got very nasty illness this winter. Even I who constantly eats fruit-veggies from my garden caught a head cold that would have been a nasty flu. Most people in my area were dying from this years strain of flu","Twitter for iPhone",-122.4194155,37.7749295,"Unnamed Road, San Francisco, CA 94102, USA","California"
"798","399555371","1104107549157150721",2019-03-08 19:52:07,"lilmiisssarrah","this flu got me feeling like i’m on my death bed ☠️","Twitter for iPhone",-92.2670941,34.769536,"1608 Main St, North Little Rock, AR 72114, USA","Arkansas"
"799","213698286","1104107533633875968",2019-03-08 19:52:04,"Nashville_NC","Nashville News There's a second wave of severe flu infections happening, CDC says - CNN https://t.co/fzSg4B7oTO https://t.co/R1mW6qckyl","dlvr.it",-86.7816016,36.1626638,"201 6th Ave N, Nashville, TN 37219, USA","Tennessee"
"800","15396105","1104107456479715328",2019-03-08 19:51:45,"tvsteve","Flu season may not have peaked, and there's another wave of severe infections underway, CDC says - CNN https://t.co/KsGGhR8rcf","Twitter for iPhone",-118.2436849,34.0522342,"106 W 1st St, Los Angeles, CA 90012, USA","California"
"801","606649695","1104107359092264960",2019-03-08 19:51:22,"JennMint","There's not much that I hate more than getting a flu test. Nothing belongs up my nose unless it's white and powdery.

(Totally just kidding. I don't do cocaine. Anymore.)","Twitter for Android",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"802","10425192","1104107229693661185",2019-03-08 19:50:51,"benkearney","@dennymcnally If it’s the flu going around our house 80% would be VERY generous. Hope she is OK.","Twitter for iPhone",-123.0867536,44.0520691,"&, Mill Street, Coburg Rd, Eugene, OR 97401, United States","Oregon"
"803","48440324","1104107127851966464",2019-03-08 19:50:27,"RNinja2021","I can vouch for this as one of my own kiddos (who got the flu shot) has Influenza!! https://t.co/Cbcx1UvznT","Twitter Web App",-94.846681,39.7674578,"1001 Francis St, St Joseph, MO 64501, USA","Missouri"
"806","1971976968","1104107103109763078",2019-03-08 19:50:21,"PaulBrightly","Flu may have peaked, but experts eye jump in nastier strain https://t.co/RQ277OJujQ","IFTTT",-72.7300945,41.826488,"43 Wintonbury Mall, Bloomfield, CT 06002, USA","Connecticut"
"807","455055463","1104107102849691649",2019-03-08 19:50:21,"TambourBead","Immunity boosting, body soothing concoction to help fight cold/flu symptoms ! https://t.co/SEpgbUNNcc","Facebook",1.3134027,51.1278758,"East Kent Admin Centre, Pencester Rd, Dover CT16 1BS, UK","Connecticut"
"808","2147887668","1104107100245053440",2019-03-08 19:50:20,"DiedreColetti","@AnselmoJoanice @BanjoPope @JamesHeidemann @thinkinator What caused the parasitic outbreak. Usually they get it from  dog poo, be sure to watch Cody isn't "" smoking cigars"" ( as my dad used to call it, eating another dogs poo.) I don't take Meeko to fog park anymore , too many sick dogs , dog flu was bad last year.","Twitter for iPad",-81.5157535,27.6648274,"Avon Park, FL 33825, USA","Florida"
"809","9164672","1104106974831099904",2019-03-08 19:49:50,"SavannahNow","Flu may have peaked, but experts eye jump in nastier strain https://t.co/hb69zfMgnL","IFTTT",-81.091203,32.0808989,"2 Bull St, Savannah, GA 31401, USA","Georgia"
"810","35862055","1104106889858695168",2019-03-08 19:49:30,"bizarreabyss","Not shocking. https://t.co/2ZZLASulhs","Twitter Web Client",-82.9987942,39.9611755,"Ohio State Capitol, 1 Capitol Square, Columbus, OH 43215, USA","Ohio"
"811","164154640","1104106821629820928",2019-03-08 19:49:14,"daddymarcos","It's over, flu shots won't cut it no mo https://t.co/xVfvLl3nc4","Twitter for Android",-120.0607176,36.9613356,"100 N Gateway Dr, Madera, CA 93637, USA","California"
"812","10685542","1104106776377610240",2019-03-08 19:49:03,"DispatchAlerts","Flu may have peaked, but experts eye jump in nastier strain https://t.co/uhoEulo42l","SocialNewsDesk",-82.9987942,39.9611755,"Ohio State Capitol, 1 Capitol Square, Columbus, OH 43215, USA","Ohio"
"814","1087920211","1104106588892205057",2019-03-08 19:48:18,"WECPTV","This season, a milder strain has been the most common cause of flu illnesses. But for the last two weeks, more illnesses have been tied to a strain that tends to cause more deaths. https://t.co/nlCBhOJUMM","SocialNewsDesk",-85.8054879,30.1765914,"9900 S Thomas Dr, Panama City Beach, FL 32408, USA","Florida"
"815","18006230","1104106490707824642",2019-03-08 19:47:55,"WJHG_TV","This season, a milder strain has been the most common cause of flu illnesses. But for the last two weeks, more illnesses have been tied to a strain that tends to cause more deaths. https://t.co/sRIHxrLDSi","SocialNewsDesk",-85.8054879,30.1765914,"9900 S Thomas Dr, Panama City Beach, FL 32408, USA","Florida"
"816","974416547878981632","1104106488338018305",2019-03-08 19:47:54,"jamieparker0","“hey mom, can i fly out and see @Paige_brook03 during spring break?”
 
“you’re funny child, remember last time you did that and you came back with the texas flu” https://t.co/Pucs5Nw36E","Twitter for iPhone",-82.9000751,32.1656221,"1003 GA-31, Helena, GA 31037, USA","Georgia"
"817","226196228","1104106471153897472",2019-03-08 19:47:50,"nurseniceyes","https://t.co/IfuK8BjF0c","Twitter for Android",-89.205,35.0238888,"Saint Somewhere, Grand Junction, TN 38039, USA","Tennessee"
"818","1050806191310471168","1104106468549242885",2019-03-08 19:47:50,"DandmanH","Reminder to all Macho , never get sick folks!! Get Flu Shot! Yes! I’m speaking to myself!! Too late! Got me! But thank goodness for modern technology! iPhone, IPad and Laptops!! Stay well my friends!","Twitter for iPhone",-95.3698028,29.7604267,"998 Bagby St, Houston, TX 77002, USA","Texas"
"819","373661126","1104106399154536449",2019-03-08 19:47:33,"RandiJoHaaland","I wish I could just put Thera flu in my veins. 🤢🤢","Twitter for iPhone",-96.8999057,46.8769487,"100 Main Ave E, West Fargo, ND 58078, USA","North Dakota"
"821","85732299","1104106175132549120",2019-03-08 19:46:40,"RebeccaACarver","Sick day activities. Some flu/pneumonia/bronchitis abomination TBD.
Homemade chicken noodle soup from scratch, which is SO DELICIOUS, set up my table in front of my couch with a 2000 piece… https://t.co/dAw3rmSlUh","Instagram",-87.6297982,41.8781136,"55 W Jackson Blvd, Chicago, IL 60604, USA","Illinois"
"822","1079911297","1104106017686581249",2019-03-08 19:46:02,"EcoInternetDrGB","Flu may have peaked, but experts eye jump in nastier strain: Associated Press https://t.co/FWXaxa0Kec","EcoInternet3",-95.7243335,37.2321077,"800 N 21st St, Independence, KS 67301, USA","Kansas"
"823","196353073","1104105891152957440",2019-03-08 19:45:32,"nutmeaghan","early days, but cool research to combat the flu 

thanks @evolambert ! https://t.co/D3AHJRf5nd","Twitter Web Client",-73.134961,40.789142,"1125 1st Ave, Ronkonkoma, NY 11779, USA","New York"
"824","713459798","1104105889232048128",2019-03-08 19:45:31,"laishapeter","I was sick with the flu but I promise I got videos coming ASAP for y’all 😭","Twitter for iPhone",-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA","Texas"
"825","806628036997062656","1104105850417799168",2019-03-08 19:45:22,"panos941","I think I've seen this in a movie once and it didn't turn out well for the people... US Government lifts ban to allow 'dangerous' bird flu experiments https://t.co/5TJSghHYEf via @MailOnline","Twitter Web Client",-120.7401385,47.7510741,"18183 Winton Rd, Leavenworth, WA 98826, USA","Washington"
"826","26506794","1104105611510329349",2019-03-08 19:44:25,"ohhhstina","Just got over a sprained ankle and strep. It’s my last day of antibiotics and now I’m sick again with the flu. My temperature is 102. When will this end?? I seriously can’t catch a break 😭","Twitter for iPhone",-88.7878678,43.7844397,"Metomen, WI, USA","Wisconsin"
"827","14667128","1104105568015388673",2019-03-08 19:44:15,"slowbob","US Government Approves Experiment to Create a Type of Bird Flu that Could ‘kill millions of people’ https://t.co/xmPziQpOCL","Twitter Web Client",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"828","196008781","1104105397261139969",2019-03-08 19:43:34,"humeirakazmi","@Pr1ncess17 Despite the flu vaccine! Ugh!!!!!!","Twitter Web Client",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"829","196008781","1104085949938458624",2019-03-08 18:26:18,"humeirakazmi","I hate this winter! I've had the flu three times and this time I've lost my voice, and my kids are like AREN'T YOU GLAD YOU GOT US PHONES SO YOU CAN TEXT-SCREAM AT US!!!

I HATE winters! That is all. 😑","Facebook",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"830","46109869","1104105393284734976",2019-03-08 19:43:33,"LawngIsland","Flu may have peaked, but experts eye jump in nastier strain https://t.co/AlUaEVbs5E https://t.co/EzDqVFLOai","dlvr.it",-73.134961,40.789142,"1125 1st Ave, Ronkonkoma, NY 11779, USA","New York"
"831","751025165941768192","1104105297595912192",2019-03-08 19:43:10,"Gojipk","New post (Flu Remains 'Elevated' in U.S.; 8 More Child Deaths This Season | Health News) has been published on Daily Viral Contents - https://t.co/P2P1KJtY2G https://t.co/tEu8hmExsD","DailyViralContents",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"832","15544161","1104105228276850689",2019-03-08 19:42:54,"R65","Does the Flu Virus REALLY Cause the Flu? https://t.co/890FVCCItI via @YouTube","Twitter Web Client",-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA","Texas"
"833","2372251927","1103834850396700672",2019-03-08 01:48:31,"sherrycarter31","@KP06108051 @Redhotdealer Yes. Thought she had the flu. You know it’s bad here Kevin. Nope. Sinus infection. Fluid on ears.","Twitter for iPhone",-91.8223618,35.1128642,"601 E 1st, McRae, AR 72102, USA","Arkansas"
"834","2372251927","1104105182613422081",2019-03-08 19:42:43,"sherrycarter31","@KP06108051 No. Wish. She will be ok tho. Glad it’s not the flu. She is asleep now. Been sleeping a lot🤷🏻‍♀️","Twitter for iPhone",-91.8223618,35.1128642,"601 E 1st, McRae, AR 72102, USA","Arkansas"
"835","1967676368","1104105164271685632",2019-03-08 19:42:39,"EDGAurora","@tpwky @epidemicerin @theedubs would you say Norovirus is covered under the Flu(h1n1)? Or would you consider doing a separate episode on extreme variations of the Influenza and its fellow viruses? #Noro #fluvirus","Twitter for Android",-71.4774291,41.5800945,"North Kingstown, RI 02852, USA","Rhode Island"
"836","526684584","1104104881462353920",2019-03-08 19:41:31,"Mdbrooksy94","At least I don't have the flu.","Twitter for Android",-98.4936282,29.4241219,"159 Dolorosa, San Antonio, TX 78205, USA","Texas"
"837","352605021","1104104759269773316",2019-03-08 19:41:02,"reagandpierce",".@TheSeriesRegs is hittin it hard for #InternationalWomensDay and I couldn’t be prouder. I really want to participate with a piece on #VeronicaMars but I have the freaking flu 😭 which also means that @watchwithreebs is handling this busy day all herself. Amazing. 👏🏼👏🏼","Twitter for iPhone",-122.2517734,37.8087841,"490 Grand Ave, Oakland, CA 94610, USA","California"
"838","1653541531","1104104694853513216",2019-03-08 19:40:47,"urallclean","Skip the Flu Season with Professional Office Cleaning -- Office cleaning done right will keep the flu season away. Save your company money by keeping your employees at their desk during flu season! Give All Clean a call today: (508) 770-9933.  FULL POST: https://t.co/glrH9qH4ru https://t.co/67sElIzeRo","TweetDeck",-71.8022934,42.2625932,"Worcester City Hall, 455 Main St, Worcester, MA 01608, USA","Massachusetts"
"843","63958748","1104104612699619328",2019-03-08 19:40:27,"doctorcharlene","They’ve Taken America’s Temperature — and It’s Running High -Great to see Kinsa's success. First saw them at a small NYC pitch competition that they won 😉.   https://t.co/zL3TTKHrDv","TweetCaster for Android",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"844","1055383897","1104104610699067394",2019-03-08 19:40:27,"francescosz","""Flu May Have Peaked, but Experts Eye Jump in Nastier Strain"" by THE ASSOCIATED PRESS via NYT https://t.co/gIobp6vdIb","IFTTT",-94.9730147,35.9122256,"219 S College Ave, Tahlequah, OK 74464, USA","Oklahoma"
"845","514668517","1104104574476935168",2019-03-08 19:40:18,"sunshinesierraa","Xofluza was $196 but worth it every single penny. It’s nearly fully treated the flu in one day. Miracle drug. 

But also get health insurance people.","Twitter for iPhone",-119.7871247,36.7377981,"2323 Mariposa St, Fresno, CA 93721, USA","California"
"846","1062101656366694400","1104104567514583040",2019-03-08 19:40:16,"GammaSZN","I have the flu with a 187 duo score and a 89 solo score 😈","Twitter for iPhone",-81.3792365,28.5383355,"2 W South St, Orlando, FL 32801, USA","Florida"
"848","16425419","1104104498312687617",2019-03-08 19:40:00,"ksatnews","Well, this isn't good news. 😷
https://t.co/WIDPB63uFR","SocialNewsDesk",-98.4936282,29.4241219,"159 Dolorosa, San Antonio, TX 78205, USA","Texas"
"849","28510711","1103849055510294528",2019-03-08 02:44:58,"KelKem","So this is 31 huh? Going to bed the night before your birthday with the flu. Cool cool.","Twitter for iPhone",-87.6297982,41.8781136,"55 W Jackson Blvd, Chicago, IL 60604, USA","Illinois"
"850","28510711","1103812871438376960",2019-03-08 00:21:11,"KelKem","@emwalsh2 I have confirmed flu now.  Type a","Twitter for iPhone",-87.6297982,41.8781136,"55 W Jackson Blvd, Chicago, IL 60604, USA","Illinois"
"851","28510711","1104104479580925952",2019-03-08 19:39:55,"KelKem","@emwalsh2 Disney flu is reaaaaaaal. Fuck this. But also I’m not really dying just annoyed by body aches tiredness 😂","Twitter for iPhone",-87.6297982,41.8781136,"55 W Jackson Blvd, Chicago, IL 60604, USA","Illinois"
"852","588715871","1104104446362046464",2019-03-08 19:39:47,"GodsBeautyxA_","@Carolina_ohyea this flu already got me fucked up.. talk about pre game 😂😂😂","Twitter for iPhone",-74.1284764,40.8567662,"Passaic Ave at Paulison Ave, Passaic, NJ 07055, USA","New Jersey"
"853","588715871","1104021122897641472",2019-03-08 14:08:42,"GodsBeautyxA_","how i get the flu a few days before my birthday 🤦🏻‍♀️ #sendhelp","Twitter for iPhone",-74.1284764,40.8567662,"Passaic Ave at Paulison Ave, Passaic, NJ 07055, USA","New Jersey"
"854","17817370","1104104441345724416",2019-03-08 19:39:46,"GingerBreggin","US Government lifts ban to allow 'dangerous' bird flu experiments https://t.co/ZFAXEw2oxm via @MailOnline","Twitter for iPhone",-76.5018807,42.4439614,"511 N Albany St, Ithaca, NY 14850, USA","New York"
"856","998781058081546240","1104104169709948928",2019-03-08 19:38:41,"KMM26059567","@komatinskys Woot woot! Get your flu shot America. Rumour has it @riteaid will give you shareholders money if you get it there. 😆🤪","Twitter Web App",-83.0457538,42.331427,"First National Building, 660 Woodward Ave, Detroit, MI 48226, USA","Michigan"
"857","3690942496","1104104086578827267",2019-03-08 19:38:22,"JCFisherandAssc","""Flu May Have Peaked, but Experts Eye Jump in Nastier Strain"" by THE ASSOCIATED PRESS via NYT https://t.co/f9pFgP4cnw https://t.co/nr37EWuOCA","IFTTT",-75.2207323,40.688432,"130 S 9th St, Easton, PA 18042, USA","Pennsylvania"
"861","1691409685","1104103780872675328",2019-03-08 19:37:09,"bomboclaud","My janitor at work just saw me in my underwear and he recently gave me the flu so obviously we’re dating now","Twitter for iPhone",-122.4194155,37.7749295,"Unnamed Road, San Francisco, CA 94102, USA","California"
"863","720711305988997120","1104103287840751616",2019-03-08 19:35:11,"DrCatherineND","This continues to be a rough cold and flu season!
Have you tried warming socks? 👣 https://t.co/wF94p8tHcf","Facebook",-123.0867536,44.0520691,"&, Mill Street, Coburg Rd, Eugene, OR 97401, United States","Oregon"
"864","32773513","1104103257507536896",2019-03-08 19:35:04,"OnceIPondered","#Flu season may not have peaked, and there's another wave of severe infections underway, CDC says - CNN https://t.co/vnfrpcxIXQ","Twitter for iPhone",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"865","762918048835571712","1104103178432405504",2019-03-08 19:34:45,"DCampbellBabaPR","This Is the Truth About Vaccines: They work! https://t.co/wbDCFjiwA0","Twitter for iPhone",-122.4194155,37.7749295,"Unnamed Road, San Francisco, CA 94102, USA","California"
"866","28838219","1104103168043036672",2019-03-08 19:34:43,"HelenBranswell","@cupton1 @CDCgov These are CDC data for the US. PHAC's FluWatch comes out Friday's too. https://t.co/95uHdPCBMN","Twitter Web Client",-71.0588801,42.3600825,"1 Cambridge St, Boston, MA 02114, USA","Massachusetts"
"867","28838219","1104098517230981121",2019-03-08 19:16:14,"HelenBranswell","It's Friday — let's talk #Flu!
Hard to say from @CDCgov's weekly report if this flu season has peaked yet. Maybe, but it's unclear. Even if it has, the downside of an flu season epi-curve is made up of a lot of infections. 1/ https://t.co/VfpG5DMtN0","Twitter Web Client",-71.0588801,42.3600825,"1 Cambridge St, Boston, MA 02114, USA","Massachusetts"
"868","28838219","1104098519386869764",2019-03-08 19:16:14,"HelenBranswell","3. The season started out being mostly an #H1N1 season, a relief after last year's horrible attack by #H3N2 viruses. But in the past few weeks, H3 activity has surged — it's causing more of the illnesses now. Notably there's been almost no #flu B activity this year. https://t.co/1amosbacds","Twitter Web Client",-71.0588801,42.3600825,"1 Cambridge St, Boston, MA 02114, USA","Massachusetts"
"869","28838219","1104098518292185089",2019-03-08 19:16:14,"HelenBranswell","2. For what started out looking like a pretty mild #flu season, there's been quite a bit of activity. @CDCgov estimates that about 26M people have contracted the flu and +31,000 have died. https://t.co/hTO5n973L1","Twitter Web Client",-71.0588801,42.3600825,"1 Cambridge St, Boston, MA 02114, USA","Massachusetts"
"870","28838219","1104098520762585088",2019-03-08 19:16:15,"HelenBranswell","4. Nine more children have died from #flu, bringing the winter's total to 64 so far. That is still on the low end, compared to recent seasons. Still, tragic. Heard a @CDCgov flu scientist say recently that in general, about 80% of pediatric flu deaths are in unvaccinated kids. https://t.co/FPfAykPtea","Twitter Web Client",-71.0588801,42.3600825,"1 Cambridge St, Boston, MA 02114, USA","Massachusetts"
"872","60815392","1104103079694131200",2019-03-08 19:34:22,"Buddahfan","US Government Approves Experiment to Create a Type of Bird Flu that Could ‘kill millions of people’ https://t.co/RTtefLlSDv

National Institutes of Health will allow viral engineering despite fears","TweetDeck",-118.2436849,34.0522342,"106 W 1st St, Los Angeles, CA 90012, USA","California"
"873","316793669","1104102954049495041",2019-03-08 19:33:52,"KateMoranBand","Hello Mom, I realize you have the flu, but it's walkie time, let's go!
#englishcockerspaniel #cocobear #chocolatespaniel #chocolatecockerspaniel https://t.co/yAKT9PILC1","Instagram",-77.0469214,38.8048355,"628 King St, Alexandria, VA 22314, USA","Virginia"
"874","1040080514","1104102876924784640",2019-03-08 19:33:33,"israelstag","""Flu May Have Peaked, but Experts Eye Jump in Nastier Strain"" by THE ASSOCIATED PRESS via NYT https://t.co/39LNLYdwgc","IFTTT",-97.0819541,32.8370727,"100 TX-10, Euless, TX 76040, USA","Texas"
"875","18205191","1104075124226080770",2019-03-08 17:43:16,"KRMGtulsa","Flu may have peaked, but experts eye jump in nastier strain https://t.co/sCASFR00dN https://t.co/ThE8oxRNGS","Twibble.io",-95.992775,36.1539816,"199 South Boulder Ave W, Tulsa, OK 74103, USA","Oklahoma"
"876","18205191","1104102776420872192",2019-03-08 19:33:09,"KRMGtulsa","Flu may have peaked, but experts eye jump in nastier strain https://t.co/0sCL6xVnNM https://t.co/mK3lyR4jWN","Twibble.io",-95.992775,36.1539816,"199 South Boulder Ave W, Tulsa, OK 74103, USA","Oklahoma"
"877","300533707","1104102762885902338",2019-03-08 19:33:06,"justicefrog74","Any family member or coworker that was near me in the last week, I have tested positive for Flu type A &amp; B. I am highly contagious.  She straight up was not coming in there unprotected… https://t.co/NPSFYc8RG0","Instagram",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"878","395691192","1104102722473771008",2019-03-08 19:32:56,"4Points_Church","Sadly, Pastor Stephen Splawn is battling the flu this week, so our next guest pastor will be Lee Clamp!  Lift up Pastor Stephen's health in your prayers and get ready for Pastor Lee to bring a mighty word.  #WeAre4Points https://t.co/LYccEs0UUb","Buffer",-82.2270568,34.9387279,"117 sugar creek lane, Greer, SC 29651, USA","South Carolina"
"879","22186596","1104102692165697536",2019-03-08 19:32:49,"jruthkelly","Your Cough Is a Gold Mine for Advertisers https://t.co/xpItpr3XSl via @TheAtlantic https://t.co/uN4dRY09zQ","Twibble.io",-79.0192997,35.7595731,"New Hope, NC, USA","North Carolina"
"880","49024467","1104102690827759618",2019-03-08 19:32:49,"natashajasso","Homemade for my flu baby. 
#drmom https://t.co/2LZBzinaKY","Twitter for Android",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"881","49024467","1104089154672095239",2019-03-08 18:39:02,"natashajasso","Kid #1 positive for Flu A....
You know what that means..... https://t.co/FeBAA1zVZ8","Twitter for Android",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"882","3111441275","1104102612805263361",2019-03-08 19:32:30,"UrenaZulema","Y’all my tia has the flu and she really got me sick 😢😞 I feel like shit.","Twitter for iPhone",-95.3010624,32.3512601,"100 W Ferguson St, Tyler, TX 75702, USA","Texas"
"883","23661426","1104102566353223681",2019-03-08 19:32:19,"DJKAG2020","Our Own Government Is Quietly FUNDING the Bird Flu Research That Could End Up Killing Us All https://t.co/yCDVOzKuvp","Twitter Web Client",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"884","906923497296846848","1104102499638788097",2019-03-08 19:32:03,"Kelly4572","gg I somehow caught the flu 😄🔫","Twitter for iPhone",-119.4179324,36.778261,"2630 Croydon Drive, Sanger, CA 93657, USA","California"
"885","430840583","1104102444425011200",2019-03-08 19:31:50,"bachandblue","US Government lifts ban to allow 'dangerous' bird flu experiments https://t.co/JJT5oBU7YR via @MailOnline","Twitter Web Client",-122.4194155,37.7749295,"Unnamed Road, San Francisco, CA 94102, USA","California"
"887","309447400","1104102379199188993",2019-03-08 19:31:35,"han_houston","Pro tip: the fastest way to cure the flu is to be smothered by your clingy animals. 💖 #cuddlestillidie https://t.co/VryOxV7fLg","Instagram",-84.1446376,34.0028786,"3100 Main St, Duluth, GA 30096, USA","Georgia"
"888","25652691","1104102345166766080",2019-03-08 19:31:26,"benji_taylor","Let me get this straight. After a week where my entire family has  had the flu, we’re going to lose an hour of sleep this weekend? This world ain’t right. https://t.co/hpiCxwvTrz","Twitter for iPhone",-82.445154,38.4192496,"468-498 8th St, Huntington, WV 25701, USA","West Virginia"
"889","16356624","1104102070729224192",2019-03-08 19:30:21,"kmerian","@Actor1 @fawfulfan @AuntJane7 @VivanArchos @Gardeniagal4 @ScottLaRocca3 @JaneSmith659 @Belle_Vivant @AustroHungry @SAAR1980 @Just4TheCause @LiamKav @ghoppe @Plasticdoe @Wandaspangler2 @TheRealMrWarner @DrSCubed @janem1276 @PileOfGoop @doritmi @toppediatrician @LaLaRueFrench75 @joegooding @lifebiomedguru @regina1775 @viva__lala @Kalee2012101 @rockermom53 @PaperForSale @doctorsensation @kenjaques @and_kell @mmelgar09 @LTock @MilanovNina @ScientificTroy @bklfc @marivalford @EmmaGPaley @StopVaxxedLies @KristenJayne1 @RoorWade @qtbeauty @jkellyca @DanaElizabeth69 @OSUCornboy @tyoung_5 @JUVerastegui @marcdraco63 @LauriLinnea Only in multi dose flu vaccine, not even really used in the US anyone","Twitter for Android",-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA","Texas"
"890","763012114285932544","1104102039456382976",2019-03-08 19:30:14,"JoHastings2","CNN reported that a new wave of severe flu &amp; serious infections are breaking out in cities across the nation! Could this be due to the massive influx of illegals who are not screened to ensure they aren’t carrying infections into our nation from Central &amp; South America? Probably!","Twitter for iPad",-118.1164613,34.5794343,"700 Sierra Hwy, Palmdale, CA 93550, USA","California"
